Longitude,Latitude,Time,Timezone,Timing,Declination,Hour Angle,Positioning,Zenith,Altitude,Azimuth,Incidence,Horizon,SunHorizon,Visible,Event,Event Time
0.15027284859671178,0.7996225968012021,2010-01-01 00:00:00,UTC,M,-0.4,-3.0,N,2.73,-1.16,0.32,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 01:00:00,UTC,i,-0.4,-2.74,O,2.63,-1.06,0.82,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 02:00:00,UTC,l,-0.4,-2.48,A,2.48,-0.91,1.16,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 03:00:00,UTC,n,-0.4,-2.22,A,2.3,-0.73,1.4,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 04:00:00,UTC,e,-0.4,-1.96,,2.12,-0.55,1.6,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 05:00:00,UTC,1,-0.4,-1.69,,1.94,-0.37,1.78,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 06:00:00,UTC,9,-0.4,-1.43,,1.76,-0.19,1.95,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 07:00:00,UTC,2,-0.4,-1.17,,1.6,-0.03,2.13,0.0,0.0,Below,False,Sunrise,07:06:37
0.15027284859671178,0.7996225968012021,2010-01-01 08:00:00,UTC,1,-0.4,-0.91,,1.46,0.12,2.33,0.97,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 09:00:00,UTC,,-0.4,-0.65,,1.34,0.23,2.54,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 10:00:00,UTC,,-0.4,-0.39,,1.25,0.32,2.77,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 11:00:00,UTC,,-0.4,-0.12,,1.21,0.36,3.03,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 12:00:00,UTC,,-0.4,0.14,,1.21,0.36,3.27,0.44,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 13:00:00,UTC,,-0.4,0.4,,1.25,0.32,3.52,0.57,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 14:00:00,UTC,,-0.4,0.66,,1.34,0.23,3.76,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 15:00:00,UTC,,-0.4,0.92,,1.46,0.11,3.97,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-01 16:00:00,UTC,,-0.4,1.18,,1.61,-0.04,4.16,0.0,0.0,Below,False,Sunset,15:50:18
0.15027284859671178,0.7996225968012021,2010-01-01 17:00:00,UTC,,-0.4,1.45,,1.77,-0.2,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 18:00:00,UTC,,-0.4,1.71,,1.95,-0.38,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 19:00:00,UTC,,-0.4,1.97,,2.13,-0.56,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 20:00:00,UTC,,-0.4,2.23,,2.31,-0.74,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 21:00:00,UTC,,-0.4,2.49,,2.48,-0.91,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 22:00:00,UTC,,-0.4,2.75,,2.64,-1.06,5.49,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-01 23:00:00,UTC,,-0.4,3.02,,2.73,-1.16,5.99,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 00:00:00,UTC,,-0.4,-3.0,,2.73,-1.16,0.32,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 01:00:00,UTC,,-0.4,-2.74,,2.63,-1.06,0.82,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 02:00:00,UTC,,-0.4,-2.48,,2.48,-0.91,1.16,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 03:00:00,UTC,,-0.4,-2.22,,2.3,-0.73,1.4,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 04:00:00,UTC,,-0.4,-1.96,,2.12,-0.55,1.6,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 05:00:00,UTC,,-0.4,-1.7,,1.94,-0.37,1.78,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 06:00:00,UTC,,-0.4,-1.43,,1.76,-0.19,1.95,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 07:00:00,UTC,,-0.4,-1.17,,1.6,-0.03,2.13,0.0,0.0,Below,False,Sunrise,07:06:38
0.15027284859671178,0.7996225968012021,2010-01-02 08:00:00,UTC,,-0.4,-0.91,,1.46,0.12,2.32,0.97,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 09:00:00,UTC,,-0.4,-0.65,,1.34,0.23,2.53,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 10:00:00,UTC,,-0.4,-0.39,,1.25,0.32,2.77,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 11:00:00,UTC,,-0.4,-0.13,,1.21,0.37,3.03,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 12:00:00,UTC,,-0.4,0.14,,1.21,0.36,3.27,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 13:00:00,UTC,,-0.4,0.4,,1.25,0.32,3.52,0.57,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 14:00:00,UTC,,-0.4,0.66,,1.34,0.23,3.76,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 15:00:00,UTC,,-0.4,0.92,,1.46,0.11,3.97,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-02 16:00:00,UTC,,-0.4,1.18,,1.6,-0.03,4.16,0.0,0.0,Below,False,Sunset,15:50:44
0.15027284859671178,0.7996225968012021,2010-01-02 17:00:00,UTC,,-0.4,1.44,,1.77,-0.2,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 18:00:00,UTC,,-0.4,1.71,,1.95,-0.37,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 19:00:00,UTC,,-0.4,1.97,,2.13,-0.56,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 20:00:00,UTC,,-0.4,2.23,,2.31,-0.74,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 21:00:00,UTC,,-0.4,2.49,,2.48,-0.91,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 22:00:00,UTC,,-0.4,2.75,,2.63,-1.06,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-02 23:00:00,UTC,,-0.4,3.01,,2.73,-1.16,5.99,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 00:00:00,UTC,,-0.4,-3.01,,2.73,-1.16,0.31,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 01:00:00,UTC,,-0.4,-2.75,,2.63,-1.06,0.81,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 02:00:00,UTC,,-0.4,-2.48,,2.48,-0.91,1.15,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 03:00:00,UTC,,-0.4,-2.22,,2.3,-0.73,1.4,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 04:00:00,UTC,,-0.4,-1.96,,2.12,-0.55,1.6,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 05:00:00,UTC,,-0.4,-1.7,,1.94,-0.37,1.77,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 06:00:00,UTC,,-0.4,-1.44,,1.76,-0.19,1.95,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 07:00:00,UTC,,-0.4,-1.17,,1.6,-0.03,2.13,0.0,0.0,Below,False,Sunrise,07:06:38
0.15027284859671178,0.7996225968012021,2010-01-03 08:00:00,UTC,,-0.4,-0.91,,1.45,0.12,2.32,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 09:00:00,UTC,,-0.4,-0.65,,1.34,0.23,2.53,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 10:00:00,UTC,,-0.4,-0.39,,1.25,0.32,2.77,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 11:00:00,UTC,,-0.4,-0.13,,1.2,0.37,3.02,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 12:00:00,UTC,,-0.4,0.13,,1.2,0.37,3.27,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 13:00:00,UTC,,-0.4,0.4,,1.25,0.32,3.52,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 14:00:00,UTC,,-0.4,0.66,,1.34,0.23,3.76,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 15:00:00,UTC,,-0.4,0.92,,1.46,0.11,3.97,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-03 16:00:00,UTC,,-0.4,1.18,,1.6,-0.03,4.16,0.0,0.0,Below,False,Sunset,15:51:37
0.15027284859671178,0.7996225968012021,2010-01-03 17:00:00,UTC,,-0.4,1.44,,1.77,-0.2,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 18:00:00,UTC,,-0.4,1.7,,1.94,-0.37,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 19:00:00,UTC,,-0.4,1.97,,2.12,-0.55,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 20:00:00,UTC,,-0.4,2.23,,2.31,-0.74,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 21:00:00,UTC,,-0.4,2.49,,2.48,-0.91,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 22:00:00,UTC,,-0.4,2.75,,2.63,-1.06,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-03 23:00:00,UTC,,-0.4,3.01,,2.73,-1.16,5.98,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 00:00:00,UTC,,-0.4,-3.01,,2.73,-1.16,0.31,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 01:00:00,UTC,,-0.4,-2.75,,2.63,-1.06,0.81,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 02:00:00,UTC,,-0.4,-2.49,,2.48,-0.91,1.15,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 03:00:00,UTC,,-0.4,-2.22,,2.3,-0.73,1.39,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 04:00:00,UTC,,-0.4,-1.96,,2.12,-0.55,1.59,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 05:00:00,UTC,,-0.4,-1.7,,1.94,-0.37,1.77,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 06:00:00,UTC,,-0.4,-1.44,,1.76,-0.19,1.94,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 07:00:00,UTC,,-0.4,-1.18,,1.6,-0.03,2.13,0.0,0.0,Below,False,Sunrise,07:06:36
0.15027284859671178,0.7996225968012021,2010-01-04 08:00:00,UTC,,-0.4,-0.92,,1.45,0.12,2.32,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 09:00:00,UTC,,-0.4,-0.65,,1.34,0.24,2.53,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 10:00:00,UTC,,-0.4,-0.39,,1.25,0.32,2.76,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 11:00:00,UTC,,-0.4,-0.13,,1.2,0.37,3.02,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 12:00:00,UTC,,-0.4,0.13,,1.2,0.37,3.26,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 13:00:00,UTC,,-0.4,0.39,,1.25,0.32,3.52,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 14:00:00,UTC,,-0.4,0.66,,1.34,0.24,3.75,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 15:00:00,UTC,,-0.4,0.92,,1.46,0.12,3.97,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-04 16:00:00,UTC,,-0.4,1.18,,1.6,-0.03,4.16,0.0,0.0,Below,False,Sunset,15:52:32
0.15027284859671178,0.7996225968012021,2010-01-04 17:00:00,UTC,,-0.4,1.44,,1.77,-0.19,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 18:00:00,UTC,,-0.4,1.7,,1.94,-0.37,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 19:00:00,UTC,,-0.4,1.96,,2.12,-0.55,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 20:00:00,UTC,,-0.4,2.23,,2.3,-0.73,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 21:00:00,UTC,,-0.4,2.49,,2.48,-0.91,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 22:00:00,UTC,,-0.4,2.75,,2.63,-1.06,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-04 23:00:00,UTC,,-0.4,3.01,,2.73,-1.15,5.98,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 00:00:00,UTC,,-0.4,-3.01,,2.73,-1.15,0.3,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 01:00:00,UTC,,-0.4,-2.75,,2.63,-1.06,0.8,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 02:00:00,UTC,,-0.4,-2.49,,2.48,-0.91,1.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 03:00:00,UTC,,-0.4,-2.23,,2.3,-0.73,1.39,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 04:00:00,UTC,,-0.4,-1.96,,2.12,-0.55,1.59,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 05:00:00,UTC,,-0.4,-1.7,,1.94,-0.37,1.77,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 06:00:00,UTC,,-0.4,-1.44,,1.76,-0.19,1.94,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 07:00:00,UTC,,-0.4,-1.18,,1.6,-0.03,2.12,0.0,0.0,Below,False,Sunrise,07:06:31
0.15027284859671178,0.7996225968012021,2010-01-05 08:00:00,UTC,,-0.4,-0.92,,1.45,0.12,2.32,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 09:00:00,UTC,,-0.4,-0.66,,1.33,0.24,2.53,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 10:00:00,UTC,,-0.4,-0.39,,1.25,0.32,2.76,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 11:00:00,UTC,,-0.4,-0.13,,1.2,0.37,3.02,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 12:00:00,UTC,,-0.4,0.13,,1.2,0.37,3.26,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 13:00:00,UTC,,-0.4,0.39,,1.25,0.32,3.52,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 14:00:00,UTC,,-0.4,0.65,,1.33,0.24,3.75,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 15:00:00,UTC,,-0.4,0.92,,1.45,0.12,3.97,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-05 16:00:00,UTC,,-0.4,1.18,,1.6,-0.03,4.16,0.0,0.0,Below,False,Sunset,15:53:29
0.15027284859671178,0.7996225968012021,2010-01-05 17:00:00,UTC,,-0.4,1.44,,1.76,-0.19,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 18:00:00,UTC,,-0.4,1.7,,1.94,-0.37,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 19:00:00,UTC,,-0.4,1.96,,2.12,-0.55,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 20:00:00,UTC,,-0.4,2.22,,2.3,-0.73,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 21:00:00,UTC,,-0.4,2.49,,2.47,-0.9,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 22:00:00,UTC,,-0.4,2.75,,2.63,-1.06,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-05 23:00:00,UTC,,-0.4,3.01,,2.72,-1.15,5.98,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 00:00:00,UTC,,-0.4,-3.01,,2.72,-1.15,0.3,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 01:00:00,UTC,,-0.4,-2.75,,2.63,-1.06,0.8,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 02:00:00,UTC,,-0.4,-2.49,,2.48,-0.91,1.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 03:00:00,UTC,,-0.39,-2.23,,2.3,-0.73,1.39,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 04:00:00,UTC,,-0.39,-1.97,,2.12,-0.55,1.59,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 05:00:00,UTC,,-0.39,-1.7,,1.94,-0.37,1.77,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 06:00:00,UTC,,-0.39,-1.44,,1.76,-0.19,1.94,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 07:00:00,UTC,,-0.39,-1.18,,1.6,-0.03,2.12,0.0,0.0,Below,False,Sunrise,07:06:23
0.15027284859671178,0.7996225968012021,2010-01-06 08:00:00,UTC,,-0.39,-0.92,,1.45,0.12,2.31,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 09:00:00,UTC,,-0.39,-0.66,,1.33,0.24,2.53,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 10:00:00,UTC,,-0.39,-0.4,,1.25,0.32,2.76,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 11:00:00,UTC,,-0.39,-0.13,,1.2,0.37,3.02,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 12:00:00,UTC,,-0.39,0.13,,1.2,0.37,3.26,0.42,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 13:00:00,UTC,,-0.39,0.39,,1.24,0.33,3.52,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 14:00:00,UTC,,-0.39,0.65,,1.33,0.24,3.75,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 15:00:00,UTC,,-0.39,0.91,,1.45,0.12,3.97,0.97,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-06 16:00:00,UTC,,-0.39,1.17,,1.59,-0.02,4.16,0.0,0.0,Below,False,Sunset,15:54:28
0.15027284859671178,0.7996225968012021,2010-01-06 17:00:00,UTC,,-0.39,1.44,,1.76,-0.19,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 18:00:00,UTC,,-0.39,1.7,,1.94,-0.36,4.51,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 19:00:00,UTC,,-0.39,1.96,,2.12,-0.55,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 20:00:00,UTC,,-0.39,2.22,,2.3,-0.73,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 21:00:00,UTC,,-0.39,2.48,,2.47,-0.9,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 22:00:00,UTC,,-0.39,2.75,,2.62,-1.05,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-06 23:00:00,UTC,,-0.39,3.01,,2.72,-1.15,5.97,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 00:00:00,UTC,,-0.39,-3.01,,2.72,-1.15,0.29,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 01:00:00,UTC,,-0.39,-2.75,,2.63,-1.06,0.79,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 02:00:00,UTC,,-0.39,-2.49,,2.48,-0.91,1.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 03:00:00,UTC,,-0.39,-2.23,,2.3,-0.73,1.38,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 04:00:00,UTC,,-0.39,-1.97,,2.12,-0.55,1.58,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 05:00:00,UTC,,-0.39,-1.71,,1.94,-0.37,1.76,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 06:00:00,UTC,,-0.39,-1.44,,1.76,-0.19,1.94,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 07:00:00,UTC,,-0.39,-1.18,,1.6,-0.03,2.12,0.0,0.0,Below,False,Sunrise,07:06:13
0.15027284859671178,0.7996225968012021,2010-01-07 08:00:00,UTC,,-0.39,-0.92,,1.45,0.12,2.31,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 09:00:00,UTC,,-0.39,-0.66,,1.33,0.24,2.52,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 10:00:00,UTC,,-0.39,-0.4,,1.24,0.33,2.76,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 11:00:00,UTC,,-0.39,-0.14,,1.2,0.37,3.01,0.43,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 12:00:00,UTC,,-0.39,0.13,,1.2,0.37,3.26,0.42,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 13:00:00,UTC,,-0.39,0.39,,1.24,0.33,3.52,0.55,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 14:00:00,UTC,,-0.39,0.65,,1.33,0.24,3.75,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 15:00:00,UTC,,-0.39,0.91,,1.45,0.12,3.97,0.97,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-07 16:00:00,UTC,,-0.39,1.17,,1.59,-0.02,4.16,0.0,0.0,Below,False,Sunset,15:55:30
0.15027284859671178,0.7996225968012021,2010-01-07 17:00:00,UTC,,-0.39,1.43,,1.76,-0.19,4.34,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 18:00:00,UTC,,-0.39,1.7,,1.93,-0.36,4.52,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 19:00:00,UTC,,-0.39,1.96,,2.11,-0.54,4.69,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 20:00:00,UTC,,-0.39,2.22,,2.3,-0.72,4.89,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 21:00:00,UTC,,-0.39,2.48,,2.47,-0.9,5.14,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 22:00:00,UTC,,-0.39,2.74,,2.62,-1.05,5.48,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-07 23:00:00,UTC,,-0.39,3.01,,2.72,-1.15,5.97,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 00:00:00,UTC,,-0.39,-3.02,,2.72,-1.15,0.29,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 01:00:00,UTC,,-0.39,-2.75,,2.63,-1.06,0.79,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 02:00:00,UTC,,-0.39,-2.49,,2.48,-0.91,1.13,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 03:00:00,UTC,,-0.39,-2.23,,2.3,-0.73,1.38,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 04:00:00,UTC,,-0.39,-1.97,,2.12,-0.55,1.58,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 05:00:00,UTC,,-0.39,-1.71,,1.94,-0.37,1.76,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 06:00:00,UTC,,-0.39,-1.45,,1.76,-0.19,1.93,0.0,0.0,Below,False,,
0.15027284859671178,0.7996225968012021,2010-01-08 07:00:00,UTC,,-0.39,-1.18,,1.6,-0.03,2.12,0.0,0.0,Below,False,Sunrise,07:06:00
0.15027284859671178,0.7996225968012021,2010-01-08 08:00:00,UTC,,-0.39,-0.92,,1.45,0.12,2.31,0.98,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 09:00:00,UTC,,-0.39,-0.66,,1.33,0.24,2.52,0.76,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 10:00:00,UTC,,-0.39,-0.4,,1.24,0.33,2.76,0.56,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 11:00:00,UTC,,-0.39,-0.14,,1.2,0.38,3.01,0.42,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 12:00:00,UTC,,-0.39,0.12,,1.19,0.38,3.26,0.42,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 13:00:00,UTC,,-0.39,0.39,,1.24,0.33,3.52,0.55,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 14:00:00,UTC,,-0.39,0.65,,1.33,0.25,3.75,0.75,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 15:00:00,UTC,,-0.39,0.91,,1.44,0.13,3.97,0.97,0.0,Above,True,,
0.15027284859671178,0.7996225968012021,2010-01-08 16:00:00,UTC,,-0.39,1.17,,1.59,-0.02,4.16,0.0,0.0,Below,False,Sunset,15:56:33
